id,age,educ,union,laborinc,hours,tenure,mnjob,year,black,prof,manager,Sales,clerk,craft,operator,trans,service
8963,28,14,1,19679,2158,2,631,1983,0,0,0,0,0,0,1,0,0
8963,29,14,1,20693,2088,3.5,631,1984,0,0,0,0,0,0,1,0,0
8963,30,14,1,19517,2016,1,631,1985,0,0,0,0,0,0,1,0,0
8963,31,14,1,33263,1536,1.5,631,1986,0,0,0,0,0,0,1,0,0
8963,32,14,0,24648,1896,2.2,631,1987,0,0,0,0,0,0,1,0,0
8992,37,12,1,14056,2083,.5,706,1983,1,0,0,0,0,0,0,1,0
8992,38,12,1,17324,2050,1.2,481,1984,1,0,0,0,0,1,0,0,0
8992,39,12,1,17193,2020,2.2,481,1985,1,0,0,0,0,1,0,0,0
8992,40,12,0,18879,2100,3.0999999,481,1986,1,0,0,0,0,1,0,0,0
8992,41,12,0,20161,2116,5,492,1987,1,0,0,0,0,1,0,0,0
8998,36,7,0,5020,1908,15,706,1983,1,0,0,0,0,0,0,1,0
8998,37,7,1,3234,1280,1,706,1984,1,0,0,0,0,0,0,1,0
8998,38,7,1,3717,1736,3,706,1985,1,0,0,0,0,0,0,1,0
8998,39,7,0,11861,1852,3,706,1986,1,0,0,0,0,0,0,1,0
8998,39,7,1,7042,2040,4.3000002,706,1987,1,0,0,0,0,0,0,1,0
9004,33,12,0,9036,2551,2,480,1983,1,0,0,0,0,1,0,0,0
9004,34,12,0,8662,2551,4,480,1984,1,0,0,0,0,1,0,0,0
9004,35,12,0,14572,2551,6,480,1985,1,0,0,0,0,1,0,0,0
9004,36,12,0,13686,2295,5,480,1986,1,0,0,0,0,1,0,0,0
9004,37,12,0,15845,2268,7,481,1987,1,0,0,0,0,1,0,0,0
9013,44,13,0,21084,1944,17,220,1983,0,0,1,0,0,0,0,0,0
9013,45,13,0,21174,2010,18,210,1984,0,0,1,0,0,0,0,0,0
9013,46,13,0,21375,2010,18.4,202,1985,0,0,1,0,0,0,0,0,0
9013,47,13,0,21898,1968,19.5,202,1986,0,0,1,0,0,0,0,0,0
9013,48,13,0,22887,2008,20.5,202,1987,0,0,1,0,0,0,0,0,0
9048,29,10,0,10040,3120,.1,436,1983,1,0,0,0,0,1,0,0,0
9048,29,10,0,7700,1840,2,436,1984,1,0,0,0,0,1,0,0,0
9048,30,10,0,10223,2013,2.2,552,1985,1,0,0,0,0,1,0,0,0
9048,31,10,0,17336,2304,4.0999999,552,1986,1,0,0,0,0,1,0,0,0
9048,32,10,0,12324,2080,.1,715,1987,1,0,0,0,0,0,0,1,0
9085,42,13,1,29116,1920,17,631,1983,0,0,0,0,0,0,1,0,0
9085,43,13,1,27911,2112,18.299999,631,1984,0,0,0,0,0,0,1,0,0
9085,45,13,1,27881,2120,19.299999,631,1985,0,0,0,0,0,0,1,0,0
9085,45,13,1,23723,1786,20,631,1986,0,0,0,0,0,0,1,0,0
9085,46,13,1,30810,2020,22,231,1987,0,0,1,0,0,0,0,0,0
9121,22,14,0,13052,2050,3,600,1983,1,0,0,0,0,1,0,0,0
9121,23,14,0,14437,1680,3.5,600,1984,1,0,0,0,0,1,0,0,0
9121,24,14,0,11059,1500,4,600,1985,1,0,0,0,0,1,0,0,0
9121,25,14,0,15511,2533,5,600,1986,1,0,0,0,0,1,0,0,0
9121,26,14,0,14498,1694,6,600,1987,1,0,0,0,0,1,0,0,0
9129,35,12,1,42169,1040,15,760,1983,1,0,0,0,0,0,0,0,0
9129,36,12,1,40423,1708,15,706,1984,1,0,0,0,0,0,0,1,0
9129,38,12,1,39033,1600,17.5,760,1985,1,0,0,0,0,0,0,0,0
9129,38,12,1,37409,1519,18,760,1986,1,0,0,0,0,0,0,0,0
9129,39,12,1,37852,2056,19,760,1987,1,0,0,0,0,0,0,0,0
9136,28,12,1,32129,1111,8,706,1983,1,0,0,0,0,0,0,1,0
9136,29,12,1,30799,2236,8,706,1984,1,0,0,0,0,0,0,1,0
9136,30,12,1,34387,1634,10,706,1985,1,0,0,0,0,0,0,1,0
9136,31,12,1,31022,1591,10,760,1986,1,0,0,0,0,0,0,0,0
9136,32,12,1,26408,1960,11,760,1987,1,0,0,0,0,0,0,0,0
9169,37,16,0,80321,2000,1.5,51,1983,0,1,0,0,0,0,0,0,0
9169,38,16,0,67372,2450,3,51,1984,0,1,0,0,0,0,0,0,0
9169,39,16,0,65985,2900,4,21,1985,0,1,0,0,0,0,0,0,0
9169,40,16,0,63869,2500,4.5,245,1986,0,0,1,0,0,0,0,0,0
9169,41,16,0,61620,2160,5.8000002,51,1987,0,1,0,0,0,0,0,0,0
9173,24,14,1,15562,2000,4,334,1983,1,0,0,0,1,0,0,0,0
9173,25,14,1,16554,1944,5,334,1984,1,0,0,0,1,0,0,0,0
9173,26,14,1,19517,1980,6,334,1985,1,0,0,0,1,0,0,0,0
9173,27,14,1,19799,1972,6.6999998,334,1986,1,0,0,0,1,0,0,0,0
9173,28,14,1,18486,1975,7.8000002,334,1987,1,0,0,0,1,0,0,0,0
9175,51,10,0,18042,1920,27,441,1983,1,0,0,0,0,1,0,0,0
9175,52,10,0,18313,2300,27,441,1984,1,0,0,0,0,1,0,0,0
9175,53,10,0,24139,2530,28.5,374,1985,1,0,0,0,1,0,0,0,0
9175,54,10,0,24635,2024,29,441,1986,1,0,0,0,0,1,0,0,0
9175,55,10,0,27905,2880,30.5,441,1987,1,0,0,0,0,1,0,0,0
9201,33,12,1,19076,1950,12,492,1983,1,0,0,0,0,1,0,0,0
9201,34,12,1,23099,2064,13,381,1984,1,0,0,0,1,0,0,0,0
9201,35,12,1,24164,2060,12,561,1985,1,0,0,0,0,1,0,0,0
9201,37,12,1,21125,1944,15,381,1986,1,0,0,0,1,0,0,0,0
9201,38,12,1,17606,1976,15,561,1987,1,0,0,0,0,1,0,0,0
9202,50,5,0,50201,1560,0,761,1983,1,0,0,0,0,0,0,0,0
9202,51,5,0,2478,1150,0,761,1984,1,0,0,0,0,0,0,0,0
9202,52,5,0,3601,1750,0,761,1985,1,0,0,0,0,0,0,0,0
9202,53,5,0,22687,2730,0,245,1986,1,0,1,0,0,0,0,0,0
9202,54,5,0,14120,2080,0,245,1987,1,0,1,0,0,0,0,0,0
9210,28,15,1,18859,1767,3.8,1,1983,1,1,0,0,0,0,0,0,0
9210,29,15,0,19220,1537,.2,1,1984,1,1,0,0,0,0,0,0,0
9210,30,15,1,21375,1680,1.3,1,1985,1,1,0,0,0,0,0,0,0
9210,31,15,1,23723,1750,2.2,1,1986,1,1,0,0,0,0,0,0,0
9210,32,15,1,24648,1785,9,1,1987,1,1,0,0,0,0,0,0,0
9216,29,13,1,24096,1800,11,522,1983,1,0,0,0,0,1,0,0,0
9216,30,13,1,25987,2000,12,522,1984,1,0,0,0,0,1,0,0,0
9216,31,13,1,27881,1996,12,522,1985,1,0,0,0,0,1,0,0,0
9216,32,13,1,20512,1532,13,522,1986,1,0,0,0,0,1,0,0,0
9216,33,13,1,18486,1432,15,522,1987,1,0,0,0,0,1,0,0,0
9228,35,13,1,21084,1972,12.6,680,1983,1,0,0,0,0,0,1,0,0
9228,36,13,1,22137,2000,15,680,1984,1,0,0,0,0,0,1,0,0
9228,37,13,0,23357,2144,0,245,1985,1,0,1,0,0,0,0,0,0
9228,38,13,0,22381,2939,1,144,1986,1,1,0,0,0,0,0,0,0
9228,39,13,0,15845,1648,.2,680,1987,1,0,0,0,0,0,1,0,0
9254,48,10,0,12048,2140,8,715,1983,0,0,0,0,0,0,0,1,0
9254,49,10,0,11935,2142,7,715,1984,0,0,0,0,0,0,0,1,0
9254,51,10,0,12082,2010,10,715,1985,0,0,0,0,0,0,0,1,0
9254,51,10,0,11861,2061,11,715,1986,0,0,0,0,0,0,0,1,0
9254,52,10,0,7923,2040,.80000001,705,1987,0,0,0,0,0,0,0,1,0
9265,35,10,0,10040,2080,1,822,1983,1,0,0,0,0,0,0,0,0
9265,37,10,0,20019,2080,4.3000002,715,1984,1,0,0,0,0,0,0,1,0
9265,38,10,0,10223,2520,0,715,1985,1,0,0,0,0,0,0,1,0
9265,39,10,0,11861,1300,4,822,1986,1,0,0,0,0,0,0,0,0
9265,40,10,0,11444,2340,7,822,1987,1,0,0,0,0,0,0,0,0
9307,31,14,0,32129,1728,9,151,1983,1,1,0,0,0,0,0,0,0
9307,33,14,0,34649,2120,10,151,1984,1,1,0,0,0,0,0,0,0
9307,34,14,0,39033,2094,11,151,1985,1,1,0,0,0,0,0,0,0
9307,34,14,0,37409,2138,11.9,151,1986,1,1,0,0,0,0,0,0,0
9307,36,14,0,36972,2120,13,151,1987,1,1,0,0,0,0,0,0,0
9312,33,14,0,28112,2012,4,623,1983,1,0,0,0,0,0,1,0,0
9312,33,14,0,30125,2004,4,694,1984,1,0,0,0,0,0,1,0,0
9312,34,14,0,34387,1976,6.3000002,452,1985,1,0,0,0,0,1,0,0,0
9312,35,14,0,30109,1956,6.8000002,751,1986,1,0,0,0,0,0,0,0,0
9312,36,14,0,30634,1980,8,751,1987,1,0,0,0,0,0,0,0,0
9313,41,7,0,9639,1920,3,715,1983,1,0,0,0,0,0,0,1,0
9313,42,7,0,9240,1984,4.0999999,412,1984,1,0,0,0,0,1,0,0,0
9313,43,7,0,9758,2040,5,715,1985,1,0,0,0,0,0,0,1,0
9313,44,7,0,10036,1975,6.1999998,715,1986,1,0,0,0,0,0,0,1,0
9313,45,7,0,9683,1960,7.0999999,715,1987,1,0,0,0,0,0,0,1,0
9314,28,10,0,7351,2080,3,822,1983,1,0,0,0,0,0,0,0,0
9314,29,10,0,7007,2080,3,822,1984,1,0,0,0,0,0,0,0,0
9314,30,10,0,9294,2060,4.4000001,412,1985,1,0,0,0,0,1,0,0,0
9314,31,10,0,10766,1966,5,822,1986,1,0,0,0,0,0,0,0,0
9314,32,10,0,9683,1991,7,822,1987,1,0,0,0,0,0,0,0,0
9346,32,10,0,4016,1212,2,602,1983,1,0,0,0,0,0,1,0,0
9346,33,10,0,7700,1710,2,753,1984,1,0,0,0,0,0,0,0,0
9346,35,10,0,11152,2142,5.8000002,762,1985,1,0,0,0,0,0,0,0,0
9346,36,10,0,11449,2040,4.5,706,1986,1,0,0,0,0,0,0,1,0
9346,37,10,0,11092,1980,5.0999999,753,1987,1,0,0,0,0,0,0,0,0
9379,27,12,0,8032,1920,5,925,1983,1,0,0,0,0,0,0,0,1
9379,28,12,0,7218,2000,7,925,1984,1,0,0,0,0,0,0,0,1
9379,29,12,0,7435,1550,7,925,1985,1,0,0,0,0,0,0,0,1
9379,30,12,0,7299,2000,8,925,1986,1,0,0,0,0,0,0,0,1
9379,31,12,0,7042,1800,9,925,1987,1,0,0,0,0,0,0,0,1
9398,47,10,1,29116,2020,17,681,1983,1,0,0,0,0,0,1,0,0
9398,48,10,1,28874,2208,18,681,1984,1,0,0,0,0,0,1,0,0
9398,49,10,1,32528,2070,19.1,681,1985,1,0,0,0,0,0,1,0,0
9398,50,10,1,35134,1910,20,681,1986,1,0,0,0,0,0,1,0,0
9398,51,10,1,28082,1876,21,681,1987,1,0,0,0,0,0,1,0,0
9428,41,16,0,24096,1470,13,113,1983,1,1,0,0,0,0,0,0,0
9428,42,16,0,26949,1358,14,113,1984,1,1,0,0,0,0,0,0,0
9428,43,16,0,26022,1288,15.7,114,1985,1,1,0,0,0,0,0,0,0
9428,44,16,0,26460,1365,15.6,114,1986,1,1,0,0,0,0,0,0,0
9428,45,16,0,32130,1584,1,93,1987,1,1,0,0,0,0,0,0,0
9429,35,12,1,27108,2186,13,430,1983,1,0,0,0,0,1,0,0,0
9429,36,12,1,21174,1968,14,430,1984,1,0,0,0,0,1,0,0,0
9429,37,12,1,32528,2236,15.6,430,1985,1,0,0,0,0,1,0,0,0
9429,37,12,1,31934,2040,16.4,430,1986,1,0,0,0,0,1,0,0,0
9429,38,12,1,21042,2006,16.299999,430,1987,1,0,0,0,0,1,0,0,0
9476,31,12,1,22088,1563,13,415,1983,1,0,0,0,0,1,0,0,0
9476,32,12,1,24158,2006,14,415,1984,1,0,0,0,0,1,0,0,0
9476,32,12,1,26022,2040,13,415,1985,1,0,0,0,0,1,0,0,0
9476,33,12,1,26460,2056,13,415,1986,1,0,0,0,0,1,0,0,0
9476,34,12,0,19366,2090,13,415,1987,1,0,0,0,0,1,0,0,0
9479,39,16,0,40161,2043,0,31,1983,0,1,0,0,0,0,0,0,0
9479,42,16,0,48839,1488,0,31,1984,0,1,0,0,0,0,0,0,0
9479,43,16,0,92937,1840,0,31,1985,0,1,0,0,0,0,0,0,0
9479,43,16,0,91241,1832,0,31,1986,0,1,0,0,0,0,0,0,0
9479,44,16,0,88028,1840,0,31,1987,0,1,0,0,0,0,0,0,0
9481,52,12,1,24096,1690,6,411,1983,0,0,0,0,0,1,0,0,0
9481,52,12,1,28874,2140,10,751,1984,0,0,0,0,0,0,0,0,0
9481,53,12,1,27045,2200,9,751,1985,0,0,0,0,0,0,0,0,0
9481,54,12,1,25547,2200,10,751,1986,0,0,0,0,0,0,0,0,0
9481,55,12,1,23856,2015,11,751,1987,0,0,0,0,0,0,0,0,0
9487,30,10,0,22088,1840,13,482,1983,1,0,0,0,0,1,0,0,0
9487,31,10,0,21174,1960,14,482,1984,1,0,0,0,0,1,0,0,0
9487,32,10,1,22305,2000,14.5,481,1985,1,0,0,0,0,1,0,0,0
9487,33,10,0,21898,1880,15.3,903,1986,1,0,0,0,0,0,0,0,1
9487,34,10,0,26408,1960,17,482,1987,1,0,0,0,0,1,0,0,0
9494,38,15,0,54217,2400,15,245,1983,0,0,1,0,0,0,0,0,0
9494,39,15,0,55823,2160,17,10,1984,0,1,0,0,0,0,0,0,0
9494,40,15,0,60409,2400,18.1,10,1985,0,1,0,0,0,0,0,0,0
9494,41,15,0,62956,2400,19,245,1986,0,0,1,0,0,0,0,0,0
9494,42,15,0,61620,2400,20,245,1987,0,0,1,0,0,0,0,0,0
9498,42,13,0,22088,2176,18,381,1983,1,0,0,0,1,0,0,0,0
9498,43,13,0,22137,1964,17,381,1984,1,0,0,0,1,0,0,0,0
9498,44,13,0,22026,1836,18,381,1985,1,0,0,0,1,0,0,0,0
9498,45,13,0,27372,2048,20.299999,381,1986,1,0,0,0,1,0,0,0,0
9498,46,13,0,25880,1828,21,441,1987,1,0,0,0,0,1,0,0,0
9503,21,12,1,21586,3156,1.5,706,1983,1,0,0,0,0,0,0,1,0
9503,22,12,0,19249,3330,.60000002,374,1984,1,0,0,0,1,0,0,0,0
9503,23,12,1,19671,2440,.30000001,85,1985,1,1,0,0,0,0,0,0,0
9503,24,12,0,27372,2446,.1,753,1986,1,0,0,0,0,0,0,0,0
9503,25,12,0,17606,2895,.2,770,1987,1,0,0,0,0,0,0,0,0
9504,44,12,1,32129,2170,17,402,1983,1,0,0,0,0,1,0,0,0
9504,45,12,1,31761,2400,18,402,1984,1,0,0,0,0,1,0,0,0
9504,46,12,1,32063,2000,19,402,1985,1,0,0,0,0,1,0,0,0
9504,47,12,1,33668,2350,20,402,1986,1,0,0,0,0,1,0,0,0
